0.000000000000000000e+00,-1.208418430000000043e+01,-1.151694050000000047e+01,-1.978676099999999849e+01,-6.191415000000000113e+00
1.000000000000000000e+00,-1.376096150000000229e+01,-1.141485050000000001e+01,-2.422749900000000167e+01,-4.507279999999999731e+00
2.000000000000000000e+00,-1.126862810000000081e+01,-9.275164000000000186e+00,-1.966451299999999947e+01,-7.048340999999999745e+00
3.000000000000000000e+00,-1.066437460000000037e+01,-1.115696099999999902e+01,-1.834089200000000019e+01,-2.767529999999999824e+00
4.000000000000000000e+00,-8.875164000000001607e+00,-9.186923499999998910e+00,-1.688922600000000074e+01,-1.267945000000000100e+00
5.000000000000000000e+00,-9.434302400000001754e+00,-7.690870499999999943e+00,-1.540761999999999965e+01,-5.241919000000000217e+00
6.000000000000000000e+00,-1.195040539999999929e+01,-1.175001600000000046e+01,-2.642351499999999831e+01,-3.335933999999999955e+00
7.000000000000000000e+00,-1.165897689999999898e+01,-1.135196099999999930e+01,-1.879221599999999981e+01,-4.709017000000000230e+00
8.000000000000000000e+00,-8.750112200000000229e+00,-7.277822000000000457e+00,-1.956698400000000149e+01,-2.297712999999999894e+00
9.000000000000000000e+00,-9.797273999999999816e+00,-8.791741500000000542e+00,-1.964294500000000099e+01,-2.964291999999999927e+00
1.000000000000000000e+01,-1.348587860000000127e+01,-1.148004399999999947e+01,-2.341332999999999842e+01,-6.159699999999999953e+00
1.100000000000000000e+01,-9.797332799999999509e+00,-8.060123000000000815e+00,-1.962332500000000124e+01,-2.937164999999999804e+00
1.200000000000000000e+01,-1.085980930000000022e+01,-1.084106699999999890e+01,-1.627769800000000089e+01,-6.841457000000000122e+00
1.300000000000000000e+01,-9.362033800000000738e+00,-9.805703499999999906e+00,-1.477953300000000070e+01,-4.042542000000000080e+00
1.400000000000000000e+01,-1.104812079999999774e+01,-8.287357499999998822e+00,-2.627373700000000056e+01,-2.587858999999999909e+00
1.500000000000000000e+01,-9.628737900000000849e+00,-8.059273499999999757e+00,-1.969723799999999869e+01,-3.734752999999999989e+00
1.600000000000000000e+01,-1.206962450000000153e+01,-1.093249450000000067e+01,-2.577245100000000022e+01,-2.116884999999999906e+00
1.700000000000000000e+01,-7.766638399999999720e+00,-5.818954999999999878e+00,-1.590315900000000049e+01,-4.370472999999999608e+00
1.800000000000000000e+01,-1.122725190000000239e+01,-1.135009300000000110e+01,-1.796128799999999970e+01,-6.031632000000000104e+00
1.900000000000000000e+01,-9.795183399999999097e+00,-9.470293500000000364e+00,-1.604646699999999981e+01,-4.599217999999999584e+00
2.000000000000000000e+01,-9.899255999999999389e+00,-8.477527000000000257e+00,-3.052875900000000087e+01,-2.600057000000000063e+00
2.100000000000000000e+01,-1.283512130000000084e+01,-1.208681900000000020e+01,-2.418381700000000123e+01,-4.534894000000000425e+00
2.200000000000000000e+01,-1.165608559999999905e+01,-1.076198899999999981e+01,-2.051272399999999863e+01,-5.054724000000000217e+00
2.300000000000000000e+01,-1.157921389999999917e+01,-1.077428549999999952e+01,-2.326931899999999942e+01,-4.905528000000000333e+00
2.400000000000000000e+01,-1.039491480000000045e+01,-7.865660000000000096e+00,-2.371987400000000079e+01,-4.572542999999999580e+00
2.500000000000000000e+01,-1.143200520000000076e+01,-1.030172149999999931e+01,-2.272913300000000092e+01,-5.026786999999999672e+00
2.600000000000000000e+01,-9.100166000000001532e+00,-9.630933000000000632e+00,-1.484878999999999927e+01,-3.645087999999999884e+00
2.700000000000000000e+01,-9.376838799999999807e+00,-9.772499500000000339e+00,-1.369644899999999943e+01,-3.703466000000000147e+00
2.800000000000000000e+01,-1.288015719999999931e+01,-1.103968899999999920e+01,-2.485598600000000147e+01,-3.633134999999999781e+00
2.900000000000000000e+01,-1.050883660000000042e+01,-8.570515000000000327e+00,-1.794271000000000171e+01,-6.436799999999999855e+00
3.000000000000000000e+01,-1.322275780000000012e+01,-1.345074100000000072e+01,-2.194464699999999979e+01,-4.756081000000000003e+00
3.100000000000000000e+01,-9.527464500000000669e+00,-9.506803500000000184e+00,-1.600280100000000161e+01,-4.017762000000000278e+00
3.200000000000000000e+01,-9.946968299999998209e+00,-9.570939499999999711e+00,-2.071156500000000023e+01,-3.924541000000000057e+00
3.300000000000000000e+01,-1.013655939999999944e+01,-1.031068700000000149e+01,-2.139016900000000021e+01,-3.009981999999999935e+00
3.400000000000000000e+01,-1.111267570000000049e+01,-1.094849600000000045e+01,-2.258298999999999879e+01,-4.796969999999999956e+00
3.500000000000000000e+01,-9.161452600000000501e+00,-9.631261499999999032e+00,-1.433728699999999989e+01,-3.893728999999999996e+00
3.600000000000000000e+01,-1.251231959999999965e+01,-1.281664050000000010e+01,-2.068528900000000093e+01,-3.797574000000000005e+00
3.700000000000000000e+01,-8.344793999999998491e+00,-7.819673999999999126e+00,-2.272260999999999953e+01,-2.491902000000000061e+00
3.800000000000000000e+01,-1.204932340000000046e+01,-1.090542500000000103e+01,-2.042566800000000171e+01,-5.152911999999999715e+00
3.900000000000000000e+01,-1.200448230000000116e+01,-1.080344299999999969e+01,-2.502957899999999825e+01,-2.995600000000000041e+00
4.000000000000000000e+01,-1.042176849999999888e+01,-8.980327499999999574e+00,-1.893486700000000056e+01,-3.678835999999999995e+00
4.100000000000000000e+01,-1.029480429999999913e+01,-9.497399999999998954e+00,-2.077796800000000133e+01,-3.417704000000000075e+00
4.200000000000000000e+01,-9.681101500000000470e+00,-8.729779499999999359e+00,-2.401920300000000097e+01,-3.494358000000000075e+00
4.300000000000000000e+01,-1.072021319999999989e+01,-1.089611599999999925e+01,-2.185737500000000111e+01,-3.054473999999999911e+00
4.400000000000000000e+01,-8.303436700000000670e+00,-6.927075500000000829e+00,-1.640343299999999971e+01,-2.952433999999999781e+00
4.500000000000000000e+01,-9.314392800000000250e+00,-9.553772999999999627e+00,-1.706228499999999926e+01,-3.865746999999999822e+00
4.600000000000000000e+01,-1.157798990000000039e+01,-9.208454500000000209e+00,-2.414926300000000126e+01,-4.678435999999999595e+00
4.700000000000000000e+01,-1.339751700000000234e+01,-1.246361350000000101e+01,-2.547635700000000014e+01,-3.008014000000000188e+00
4.800000000000000000e+01,-1.142669179999999862e+01,-9.436759500000000855e+00,-2.386107000000000156e+01,-4.718421000000000198e+00
4.900000000000000000e+01,-1.003032820000000136e+01,-9.613268500000000216e+00,-2.264945300000000117e+01,-2.817763999999999935e+00
5.000000000000000000e+01,-1.180922200000000011e+01,-1.186788800000000066e+01,-2.458472300000000033e+01,-3.078586000000000045e+00
5.100000000000000000e+01,-9.739762999999999948e+00,-8.361908500000000188e+00,-2.237109900000000096e+01,-4.228444999999999787e+00
5.200000000000000000e+01,-9.331435000000000812e+00,-9.276228500000000210e+00,-1.908636200000000116e+01,-2.767857999999999929e+00
5.300000000000000000e+01,-9.704995799999998951e+00,-7.811059500000000710e+00,-1.738205800000000067e+01,-4.893457999999999863e+00
5.400000000000000000e+01,-8.866392900000001021e+00,-8.137612000000000734e+00,-2.269244700000000137e+01,-1.613518999999999926e+00
5.500000000000000000e+01,-1.265314889999999970e+01,-8.830118999999999829e+00,-2.908734499999999912e+01,-3.093195000000000139e+00
5.600000000000000000e+01,-9.024640599999999679e+00,-6.866146000000000527e+00,-2.265964100000000059e+01,-3.200415000000000010e+00
5.700000000000000000e+01,-1.014295339999999968e+01,-7.965562499999999879e+00,-1.826139799999999980e+01,-4.015011000000000330e+00
5.800000000000000000e+01,-8.485829400000000078e+00,-5.979547000000000168e+00,-2.263994500000000087e+01,-2.111599000000000004e+00
5.900000000000000000e+01,-1.067398280000000099e+01,-1.129135250000000035e+01,-2.042870299999999872e+01,-4.621334000000000053e+00
6.000000000000000000e+01,-1.329580720000000227e+01,-1.058643849999999986e+01,-2.754227399999999903e+01,-5.186596999999999902e+00
6.100000000000000000e+01,-6.737373100000001003e+00,-6.456568499999999489e+00,-1.036668200000000084e+01,-4.326683000000000057e+00
6.200000000000000000e+01,-1.108294179999999862e+01,-8.514718000000000231e+00,-2.408041000000000054e+01,-2.790601000000000109e+00
6.300000000000000000e+01,-7.700688699999998832e+00,-8.055882000000000431e+00,-1.362076500000000046e+01,-2.751028999999999947e+00
6.400000000000000000e+01,-1.370281890000000224e+01,-1.401667199999999980e+01,-2.370042000000000115e+01,-4.539864999999999817e+00
6.500000000000000000e+01,-1.134526930000000000e+01,-8.292097999999999303e+00,-2.408104799999999912e+01,-4.079566999999999943e+00
6.600000000000000000e+01,-7.888776600000001693e+00,-6.278597500000000053e+00,-2.055368299999999948e+01,-1.477446000000000037e+00
6.700000000000000000e+01,-1.060208379999999906e+01,-8.251754500000000547e+00,-2.088599999999999923e+01,-3.128324999999999800e+00
6.800000000000000000e+01,-9.424044200000000870e+00,-7.610313999999999801e+00,-2.051714000000000127e+01,-3.527747999999999884e+00
6.900000000000000000e+01,-7.116596600000001160e+00,-6.833078500000000055e+00,-1.162642499999999934e+01,-2.500427999999999873e+00
7.000000000000000000e+01,-1.149020200000000003e+01,-7.461997499999999839e+00,-2.880662200000000084e+01,-4.357236000000000331e+00
7.100000000000000000e+01,-8.482849500000000376e+00,-9.064422000000000423e+00,-1.542127900000000018e+01,-2.998238999999999876e+00
7.200000000000000000e+01,-7.114638399999999585e+00,-5.041097999999999857e+00,-1.597737799999999986e+01,-3.027034000000000002e+00
7.300000000000000000e+01,-8.712930000000000064e+00,-6.923985499999999682e+00,-1.894906699999999944e+01,-1.750159999999999938e+00
7.400000000000000000e+01,-7.350828900000000665e+00,-4.633601000000000525e+00,-1.689696700000000007e+01,-1.727133999999999947e+00
7.500000000000000000e+01,-1.005460650000000022e+01,-7.896350500000000494e+00,-2.843854999999999933e+01,-2.867766000000000037e+00
